date,equal_weight,inverse_volatility,minimum_variance
2023-08-11,-0.0014908666666666667,-0.0014786618216893945,-0.0022464931799749516
2023-08-14,0.0007722666666666666,0.0005590158319256129,0.0027083074301152204
2023-08-15,0.0003988666666666669,0.00014567626892517913,0.000830354623673787
2023-08-16,0.0025183999999999996,0.0021416271569406264,0.0017063273585671906
2023-08-17,-0.0009378666666666666,-0.0014472922649439745,-0.0017214262727787049
2023-08-18,-0.0021433333333333335,-0.0018691714603001992,-0.00035442865333041413
2023-08-21,-0.0008077999999999998,-0.0006810817896367802,-0.0015199555990690358
2023-08-22,0.00022366666666666683,-0.00011527643966694541,-5.652335172018049e-05
2023-08-23,-0.0017100666666666669,-0.0017507054110888361,-0.002330944034191234
2023-08-24,-4.5833333333333395e-05,-0.00032539264688453707,0.0009615483662320393
2023-08-25,-0.0036356666666666664,-0.0036189066011931546,-0.003696274131684405
2023-08-28,0.0014852666666666668,0.00120820720384401,0.002178574347490552
2023-08-29,0.0031985,0.0030073986857565324,0.0040534434794967525
2023-08-30,0.001692866666666667,0.002308319652169654,0.0003390184615120895
2023-08-31,-0.0009753333333333332,-0.0003570430620836397,-0.001894299962911931
2023-09-01,0.00016793333333333337,0.0002481446253034474,-0.00010592256911611688
2023-09-04,-0.00040203333333333326,0.0004033842653600629,-0.00028022069842696716
2023-09-05,0.0014740333333333334,0.0018302835321314225,0.0011772939232389907
2023-09-06,0.0004023666666666665,-0.00011307677780658943,0.0007422228480231446
2023-09-07,0.004519833333333333,0.004176081115125634,0.0042397305638401115
2023-09-08,0.001414266666666667,0.0017073627943005405,0.00044440047512378777
2023-09-11,-0.0013760666666666665,-0.0016094303242506196,-0.0023754008135252217
2023-09-12,-0.0002554333333333334,-0.0005188142080154515,0.000724875376423172
2023-09-13,0.00035989999999999975,0.00017966148470374628,-0.0005762085116020517
2023-09-14,-0.0017603000000000002,-0.0019048957618558835,-0.0009090757057382333
2023-09-15,0.0030714,0.003182871927478229,0.005581422652781209
2023-09-18,0.0020469999999999993,0.0026682614990349925,0.001691450282750983
2023-09-19,0.0010084999999999998,0.0017988625307524741,-0.00015881519297205308
2023-09-20,-0.0007966333333333335,-8.188228276424293e-05,-0.00037722238201435567
2023-09-21,-0.0035757999999999996,-0.003527525304916691,-0.0021176653749997794
2023-09-22,0.0013074000000000002,0.001201032789246801,0.0017076634179483859
2023-09-25,0.0002771333333333336,0.00012580840949605332,0.0006317410176191581
2023-09-26,0.004688133333333334,0.005258973925744792,0.005078343067941575
2023-09-27,-9.783333333333326e-05,0.00023079639787157696,-8.449647117055965e-05
2023-09-28,-0.0005184666666666666,-0.0006219060766973446,0.0011141112932832667
2023-09-29,-0.0016527666666666667,-0.0016794882072388182,-0.002852305570675048
2023-10-02,-0.0028837,-0.003369128854442711,-0.001868423228579445
2023-10-03,-0.0050787666666666665,-0.005788922868675567,-0.004666565568943928
2023-10-04,-0.0012082666666666667,-0.0010365521268013277,-0.001556942302652801
2023-10-05,-0.00041026666666666665,-0.0008733284747298205,-0.0014665315967001813
2023-10-06,-0.003335266666666667,-0.0035192971538363094,-0.0025179228246555154
2023-10-09,0.0013410000000000002,0.0018134913613619737,0.0014342599159613226
2023-10-10,-0.0005153333333333332,-0.0007341938534799619,-0.0009842727623718813
2023-10-11,-0.0005177333333333336,0.00041505292361270776,0.0006271180692555226
2023-10-12,0.0004357666666666667,0.0009338963306833208,-0.00019319531393302688
2023-10-13,-0.0003659,-0.0005118920906246392,-0.0001903047964538037
2023-10-16,-0.005454333333333332,-0.005937232647540012,-0.004813820339391025
2023-10-17,0.0010810333333333337,0.001277804239845076,0.0027157268203925715
2023-10-18,0.0013529,0.0008339058782108477,0.0015859557910800812
2023-10-19,0.0016583666666666668,0.0024244818956181695,0.0007716451532819343
2023-10-20,-0.004154333333333334,-0.0037236704952245477,-0.004204344145818394
2023-10-23,0.0003356000000000001,-0.0007026473507739625,-0.00015904369212953315
2023-10-24,-0.0014872333333333333,-0.001085436066900692,-0.0012888049551731712
2023-10-25,-0.0022296,-0.0018745948892138736,-0.0028380638564718813
2023-10-26,-0.002133766666666667,-0.0027854695708589344,-0.0031785187629735615
2023-10-27,0.0031513,0.0032414574018098472,0.0033992285083919425
2023-10-30,0.00018893333333333334,1.4256843955747119e-06,-0.0012807982061719505
2023-10-31,0.0009483,0.001051470457716488,0.0009968411848413831
2023-11-01,0.002672333333333333,0.00248453613302019,0.0020774159974886915
2023-11-02,0.0009836333333333332,0.0006497554623224806,0.00090043158923966
2023-11-03,-0.0013155333333333332,-0.0005411129376129967,-0.0010366282962878581
2023-11-06,-0.000549166666666667,-0.00044239891695844915,-0.0015529583406450448
2023-11-07,-0.0027125666666666668,-0.003155996598059192,-0.0022335218266965164
2023-11-08,0.0004302333333333335,0.0003741087007758122,0.0007114131286800746
2023-11-09,-0.0008364,-0.0009939861970581054,-0.0018922458126336954
2023-11-10,0.005437800000000001,0.005783579933433402,0.005236879896148289
2023-11-13,-0.0008154999999999999,-0.0004688261332469382,-0.00029406477178023756
2023-11-14,-0.000588,-0.000485526069074592,0.0004486433788481103
2023-11-15,0.002870633333333333,0.003150240259599077,0.0031283000226407353
2023-11-16,-0.0001010333333333334,-0.00020033904042316428,-0.0006629134577043308
2023-11-17,-0.011609466666666665,-0.012720425146469143,-0.008346309627797206
2023-11-20,-0.00036459999999999997,-0.00017913439077093905,0.0007485809657600889
2023-11-21,-0.0020449,-0.002136493207696732,-0.002417273063990492
2023-11-22,-0.0004731666666666665,-0.0003452762667142145,-0.0005764651211032964
2023-11-23,0.0007848666666666666,0.0007028631600150489,0.000390192617767139
2023-11-24,0.0018739666666666667,0.0023355831237207615,0.0027548244038082606
2023-11-27,0.0005425333333333331,0.0001234106837090239,0.0007957430521653166
2023-11-28,0.0011881333333333334,0.0013360459606154577,0.0010671817432539238
2023-11-29,0.0034266,0.00371800512856912,0.0016520439081739778
2023-11-30,-0.0003395666666666669,-0.0006332569401005701,0.0005520499481426711
2023-12-01,0.0008159666666666666,0.0008904370668124573,0.0014789873096865266
2023-12-04,0.0004489333333333336,0.00033880929339133914,-0.0006881639609377535
2023-12-05,0.0005844,0.00018212228311886673,0.0005521215311201726
2023-12-06,0.0010907666666666667,0.0013967335240616693,0.0019521606058186811
2023-12-07,0.0008957666666666668,0.0007643410528016088,0.0011135240798062463
2023-12-08,0.0010598666666666663,0.0007170467660286961,0.0012723311125364641
2023-12-11,0.0011492666666666664,0.0011879923390486218,-0.0004905222928292422
2023-12-12,-0.00032776666666666665,-0.0005184665527491199,0.0007160647732599244
2023-12-13,0.0007678000000000001,0.0013645811985253404,0.0022559041119228234
2023-12-14,-0.006414666666666668,-0.006471708652626611,-0.005613620154429906
2023-12-15,-0.0016188999999999997,-0.0012827558686443338,0.0003272695742617571
2023-12-18,-0.004932033333333333,-0.004851234751726449,-0.003368590789339272
2023-12-19,0.0001616333333333336,-0.00015005628659895434,0.0003897041943162469
2023-12-20,-0.0011280333333333332,-0.0007624158909023598,-0.0008790183194612413
2023-12-21,0.0030340999999999996,0.0026977556451371378,0.0011848952493576665
2023-12-22,0.00021219999999999995,-0.00032014570445569433,0.0024815836765777442
2023-12-25,0.003891166666666666,0.004165704148592112,0.0024527856391748522
2023-12-26,-0.0022746000000000003,-0.0026941535362222484,-0.0012423944790520773
2023-12-27,0.0004091333333333334,0.0005078908881026179,-0.0017198146716359407
2023-12-28,-0.0009999666666666667,-0.0014523599999834796,-0.001034553905607433
2023-12-29,0.0020016,0.002132096551317494,0.00048819689450597904
2024-01-01,0.0005909333333333335,0.00039418004487764007,0.0005568693980994647
2024-01-02,-9.270000000000006e-05,0.00026575060708159147,0.0005926195547201216
2024-01-03,0.0021906,0.0024910614303764234,0.0016426355755061156
2024-01-04,-0.0025523999999999994,-0.0033377831997054726,-0.0015946725509753536
2024-01-05,-0.0021550999999999996,-0.0023119071006035318,-0.0033636615421457025
2024-01-08,0.0125618,0.011542943723625843,0.014290332942675746
2024-01-09,0.0009914333333333328,0.0016521397113478135,0.003373560651203333
2024-01-10,-0.0158119,-0.015741697633597646,-0.014633532627727937
2024-01-11,0.019885366666666668,0.020346495813800908,0.018733381983651744
2024-01-12,0.025113466666666667,0.025188911220905597,0.027240474703357873
2024-01-15,0.004385733333333333,0.004046958896750903,0.0062928858379738
2024-01-16,0.020696266666666664,0.021269086159420005,0.02125258987331084
2024-01-17,0.0076185666666666665,0.0071540799502549,0.008803081060523361
2024-01-18,0.0030343666666666665,0.003393041683626871,0.000891188800261862
2024-01-19,0.013659233333333333,0.013223075642277822,0.010419225605385177
2024-01-22,-0.0006834333333333336,-6.767193862257078e-05,-0.002547235437164898
2024-01-23,0.0269503,0.02743413326567488,0.02655686899961303
2024-01-24,-0.014054933333333334,-0.013762625405541207,-0.007200238504814808
2024-01-25,0.016082266666666664,0.016904822878608686,0.01591778143296679
2024-01-26,0.012741066666666665,0.011332386113013309,0.014489421798854414
2024-01-29,0.014657933333333335,0.01558688159786568,0.013591515274984506
2024-01-30,0.006073499999999999,0.006644934980445389,-0.0011314327437458964
2024-01-31,-0.007114299999999999,-0.006570616811603492,-0.011239828298578957
2024-02-01,0.0188327,0.018683341176712526,0.015777698326281
2024-02-02,-0.0067855,-0.00775489810469261,-0.004364445512473329
2024-02-05,0.014561466666666665,0.013531860660185377,0.013934091996319667
2024-02-06,-0.027847399999999998,-0.028530101861897875,-0.022948517362987787
2024-02-07,0.006173700000000001,0.0066727378908017975,0.006292698779401185
2024-02-08,-0.0042938,-0.003925309406080823,-0.00477189254839868
2024-02-09,-0.004665633333333333,-0.00531401627784924,-0.012084295700572224
2024-02-12,-0.010756433333333332,-0.009900312669759416,-0.008638503435806466
2024-02-13,0.013727233333333333,0.013345513693013317,0.014725944471132438
2024-02-14,-0.003302133333333334,-0.0037540834984054984,-0.0005981122314975089
2024-02-15,0.002281633333333333,0.0017496730813815514,0.002247871668129984
2024-02-16,-0.013117133333333333,-0.01286190022613945,-0.00786654590506669
2024-02-19,-0.023727666666666668,-0.023184777897250455,-0.023575540850095545
2024-02-20,-0.007988,-0.008533266625252299,-0.006199192920201065
2024-02-21,-0.008237766666666667,-0.00814163464974183,-0.006323771863700854
2024-02-22,-0.0018954666666666665,-0.0018870290400501582,-0.006046330476853025
2024-02-23,-0.008574333333333333,-0.008714792606909362,-0.006473386736777942
2024-02-26,-0.011184233333333331,-0.011991808149517953,-0.004230563248179513
2024-02-27,-0.02970103333333333,-0.029287723178080594,-0.030913995980814006
2024-02-28,-0.014133600000000001,-0.014106669219645183,-0.014059690030832286
2024-02-29,-0.005406966666666667,-0.0045022051792473735,-0.0036023639195930336
2024-03-01,0.009622533333333334,0.00907433200314089,0.0045031178139324475
2024-03-04,-0.016203733333333335,-0.016249174074265512,-0.0094204904902901
2024-03-05,-0.014511533333333333,-0.013935768509567372,-0.013978598063593445
2024-03-06,0.019412166666666668,0.019436452721448665,0.020941493311278377
2024-03-07,0.001965766666666667,0.0010970114422946193,0.0011873713704606695
2024-03-08,0.023394966666666666,0.022751131437686846,0.023680860432565055
2024-03-11,-0.0054495,-0.004256094040249913,-0.002444927143116067
2024-03-12,-0.013878033333333333,-0.014077202228032453,-0.015053187214754453
2024-03-13,-0.0132234,-0.013015561878911449,-0.012815766169783237
2024-03-14,0.005432,0.005866796417019422,0.00519901317510716
2024-03-15,-0.0202194,-0.02051911988645643,-0.025424904595156755
2024-03-18,0.0130054,0.01277686615949982,0.012100790804475708
2024-03-19,-0.011258399999999998,-0.011376752111744,-0.007926514021422634
2024-03-20,-0.009701,-0.00981161323568516,-0.008076936965602393
2024-03-21,0.0153308,0.015094785579831274,0.011983648418094017
2024-03-22,0.002916533333333333,0.0031944863445818334,0.0020398929254370887
2024-03-25,0.007700800000000001,0.00782086047122937,0.0032906313191774115
2024-03-26,0.015066,0.016690539157508455,0.018184572043905303
2024-03-27,-0.0070393,-0.007137108348822571,-0.008703453199389843
2024-03-28,0.009619766666666666,0.01087413626447687,0.006750212903964442
2024-03-29,0.006175266666666667,0.004749192662792643,0.0010249273168632892
2024-04-01,-0.0237151,-0.02305473856997732,-0.0249210321877035
2024-04-02,-0.031416566666666666,-0.03175171528411311,-0.02503304779296577
2024-04-03,-0.017829166666666667,-0.016965850624908782,-0.019571204840317515
2024-04-04,-0.010154933333333333,-0.009204574609953282,-0.011685696913668539
2024-04-05,-0.0017033666666666663,-0.0021003172475162076,0.0002964048794584116
2024-04-08,-0.011841066666666667,-0.011449196546708717,-0.013468098701272758
2024-04-09,-0.0121002,-0.011402197611363678,-0.01438376507396425
2024-04-10,0.014501200000000002,0.015509950910173126,0.0101795703517812
2024-04-11,-0.0307341,-0.030335856249642,-0.025198567136963498
2024-04-12,-0.02431696666666667,-0.02401605350688297,-0.020682960375168875
2024-04-15,-0.0054843,-0.005942343319625493,-0.008255882955838272
2024-04-16,-0.018241533333333334,-0.018433715714350207,-0.020877675168472068
2024-04-17,-0.0028225999999999998,-0.0035206039126315764,-0.003912267131001335
2024-04-18,-0.013647733333333332,-0.012428059243773906,-0.013249965013172068
2024-04-19,-0.015590100000000003,-0.015234715780670146,-0.009217844266566423
2024-04-22,0.0069924666666666664,0.007134750220780681,0.009367124475544348
2024-04-23,-0.0121245,-0.012522218105632608,-0.007647549185859323
2024-04-24,-0.012214000000000001,-0.012284198195046597,-0.008227692901106462
2024-04-25,0.015157799999999999,0.0151574907748485,0.018171037550701954
2024-04-26,0.02252916666666667,0.023624167265520343,0.027481078981539703
2024-04-29,0.011781133333333334,0.012503885125327944,0.017363706201109077
2024-04-30,-0.0008853666666666666,-0.0007988525238247785,-0.0011610257520096668
2024-05-01,0.005827033333333334,0.005785004798366116,0.005056397717249818
2024-05-02,-0.0033470333333333333,-0.0030130226634493794,-0.0046352614002744845
2024-05-03,-0.0020260000000000005,-0.0019760354841817504,0.0009446182587205342
2024-05-06,1.6999999999997838e-06,-0.00014749208198127327,0.0013264790070444455
2024-05-07,-0.0010011666666666667,-0.0011009415327051086,-0.0013927255905305813
2024-05-08,-0.0029391,-0.0033857651906574896,-0.0030628792161505646
2024-05-09,-0.004186833333333334,-0.004366960414772633,-0.0037222093540202205
2024-05-10,-0.004482966666666666,-0.004279627746549457,-0.00017044977867782603
2024-05-13,0.0007342666666666668,0.0005004195613728614,0.00046299232480159893
2024-05-14,0.005361,0.005359051369527968,0.0024398460454136514
2024-05-15,0.0008337333333333335,0.00025096856624619605,0.0011340628418972714
2024-05-16,0.001579766666666667,0.0016011500278649273,0.004513523260452198
2024-05-17,-0.0019855,-0.0018241609102275227,-0.0010541839011910638
2024-05-20,-0.0008754333333333335,-0.0008259719600545021,0.0019834143141703514
2024-05-21,0.0004977999999999998,0.0005065309385196555,-2.184791699880932e-05
2024-05-22,0.003959933333333334,0.004026290648014218,0.0027847659197740007
2024-05-23,0.0013752666666666667,0.0018323851464781943,-0.0015225927108845233
2024-05-24,0.0012293666666666665,0.0009609189612719744,0.0006139547043462503
2024-05-27,-0.0013213000000000003,-0.0009533426346032731,-0.0017101690620471054
2024-05-28,0.00014416666666666685,0.0005725887727496195,0.0035318643044667704
2024-05-29,-0.0016455999999999999,-0.0018972363850744138,-0.004117997027473351
2024-05-30,-0.0015708666666666665,-0.001661203653248224,0.0003339389150120118
2024-05-31,-0.00032766666666666664,-0.0001731811239406761,0.001660231920264143
2024-06-03,0.0013096666666666669,0.0009953002482209169,0.002075539825634309
2024-06-04,0.0009836333333333334,0.0008556748792041609,0.0017293530206375443
2024-06-05,-0.0019744000000000003,-0.00196993227513417,-0.001799851012594181
2024-06-06,-0.0008364333333333334,-0.0013599455212214557,-0.002376926813593014
2024-06-07,0.002874033333333333,0.003160867574688991,0.0027898572281022105
2024-06-10,0.0011024333333333333,0.0006113904686891368,-0.0005443103885429247
2024-06-11,-0.0009116666666666666,-0.0010323939798129141,-0.005132662899289483
2024-06-12,-0.0019555,-0.0018347356642747612,-0.0037837773257474246
2024-06-13,-0.0010024333333333332,-0.0006060544912659852,-0.0003722190149040782
2024-06-14,-0.0024370666666666666,-0.0023590498595733706,-0.0009764668359646265
2024-06-17,-0.0008986,-0.0009665451245933249,-0.0026964086279243505
2024-06-18,0.003298433333333334,0.0032414096063626465,0.0008534819102189886
2024-06-19,-0.0020727,-0.0018780542267973085,-0.002476682113750952
2024-06-20,0.00016050000000000005,0.0002520366751537291,-0.00015148261526031566
2024-06-21,-0.0015140333333333333,-0.002107345308657999,-0.0011775341693842176
2024-06-24,-0.0016264333333333328,-0.0016188508866935914,0.0018210059889085146
2024-06-25,0.0003230999999999998,0.0002555341291695212,-0.002461483138322759
2024-06-26,0.0019832,0.0020664363336865563,0.0016775604828395733
2024-06-27,0.00028486666666666663,0.0004248354581473786,-0.0031819429149615172
2024-06-28,0.0003081666666666665,0.0005380366827007714,0.0004655353288257271
2024-07-01,-0.004079066666666667,-0.0046316870878967565,-0.002267273730849354
2024-07-02,-0.0017103666666666664,-0.0018124905152154534,-0.000445145680120489
2024-07-03,0.0008370666666666666,0.001038535072146559,0.00089869795007953
2024-07-04,0.004182133333333333,0.004617344963441251,0.007881777601812363
2024-07-05,1.976666666666648e-05,0.00024530900782081553,0.0005022337732703917
2024-07-08,0.0020433666666666668,0.0021702971515034056,0.0011915554143363755
2024-07-09,4.363333333333338e-05,0.00015087500295046007,0.0033995582314802785
2024-07-10,0.0006931666666666666,0.0010826959718998443,0.0013823874315285847
2024-07-11,0.0013125666666666668,0.001275088780258206,0.002170459793925622
2024-07-12,-0.002596566666666667,-0.0025555005316761194,-0.003985248926706999
2024-07-15,-0.002137566666666667,-0.0024800734108829056,-0.0038547599814640317
2024-07-16,0.0026517,0.0025005872300070866,0.0026359813877800667
2024-07-17,0.0013533,0.001422153592576956,0.0015508911227090129
2024-07-18,0.00012079999999999958,0.0005574404313140511,-0.000186909345606009
2024-07-19,0.0003136333333333334,0.0005242104952372565,0.0010226371759423443
2024-07-22,-0.00011356666666666635,0.0005248109822395577,-0.00029490374719754684
2024-07-23,0.003168766666666667,0.0031804919730806097,0.003109035915084457
2024-07-24,-0.0040484,-0.0040795146973587075,-0.0033769999797892444
2024-07-25,0.0013748666666666665,0.0010939148022019183,0.003806239809138112
2024-07-26,-0.002261333333333333,-0.002412015041608588,-0.0010553775565629417
2024-07-29,0.002160766666666667,0.002239247321473068,0.00039724451129366446
2024-07-30,-0.0022848,-0.002530274359901877,-0.0005116284325041578
2024-07-31,-0.0018432000000000001,-0.001302975958084705,-0.0037948132433170273
2024-08-01,-0.00027456666666666644,-0.00024334111955179362,0.002123163741630764
2024-08-02,-0.0009910333333333335,-0.0007837751797213111,-0.0013484068947941942
2024-08-05,0.0013826333333333332,0.0015997757546797604,-0.00045717657154379526
2024-08-06,0.0019458333333333333,0.0019727285476791308,0.0028400379989623305
2024-08-07,-0.0035436333333333336,-0.0035933463593044008,-0.005328795684385524
2024-08-08,0.006466166666666667,0.007341443875672961,0.009918193082843101
2024-08-09,0.0037279,0.004324893436400694,0.002466312381000691
2024-08-12,-0.0028640999999999996,-0.002604677658047708,-0.0015193646893378006
2024-08-13,-0.0013119,-0.0010343795261975788,7.451459918008893e-05
2024-08-14,-0.0007484,-0.00032001421303081643,0.0023079873598723212
2024-08-15,0.0019145,0.0011624990812465772,0.004371580433639652
2024-08-16,-0.0004905,-0.00045154877167947425,0.0040825146617633245
2024-08-19,0.00013126666666666667,7.30892503883735e-05,0.002411644721757776
2024-08-20,0.0015617333333333332,0.0015212782653470586,-6.1012782428049046e-05
2024-08-21,0.0023376,0.0020027682929029227,0.0051068739139767325
2024-08-22,0.0007159333333333334,0.0008363728814238736,0.0002060151860245501
2024-08-23,-0.003260566666666667,-0.003489619398875398,-0.005448557730099099
2024-08-26,0.0007001333333333335,0.0006331008716077641,-0.0025828863030139346
2024-08-27,0.0019654,0.0020637751337178236,0.00031631332419474866
2024-08-28,-0.00045526666666666687,-0.0004292022826145377,-0.002665807330903274
2024-08-29,-0.0018874,-0.0017024079048685776,-0.0011661021500564738
2024-08-30,-0.00017473333333333313,-0.000333555647863367,-0.0026517548140103644
2024-09-02,0.0015069666666666667,0.0012818155195764432,-0.0010921589474532684
2024-09-03,0.0006391666666666668,0.0005292675095236167,-0.0014509761615130832
2024-09-04,-6.793333333333335e-05,-0.0001626460388272589,-0.003797741023375099
2024-09-05,0.0016930666666666661,0.0020299595003605334,-0.0031254781514919085
2024-09-06,-0.0002794333333333336,-0.00029947837575473337,0.0017065865015772398
2024-09-09,0.0027351666666666666,0.002559280346601465,0.008290349387653988
2024-09-10,-0.002445633333333333,-0.002403775860746207,-0.002232071257102443
2024-09-11,-0.0023361666666666665,-0.002068495973693592,-0.0005922695389304628
2024-09-12,0.0033883333333333335,0.003853296684497425,0.006502564958153303
2024-09-13,-0.0032149333333333337,-0.003150158589494056,-0.0029517995122338193
2024-09-16,-0.00028263333333333334,-0.00011648662912338393,-0.0015456048157502112
2024-09-17,-0.0045525999999999995,-0.004313099340585642,-0.005242150123582954
2024-09-18,0.0001937333333333332,0.0004254859743659322,0.0015259177891255072
2024-09-19,-0.00024100000000000033,-0.0006915392369756373,-0.003441267298972187
2024-09-20,0.0024151999999999997,0.002234071404059664,-0.0018127184287390868
2024-09-23,0.002064333333333333,0.0016808278098011439,0.0007963270816467901
2024-09-24,0.0008793666666666667,0.0007820447420386508,0.00046550348169062524
2024-09-25,-0.0013871,-0.0010174626540596441,0.00015541740636879292
2024-09-26,0.0018231,0.0016085704459635076,0.0011262378159819738
2024-09-27,-0.005556366666666666,-0.006187130225931879,-0.0024615678655410364
2024-09-30,0.0018856333333333334,0.0023542415604781725,0.005975737938734975
2024-10-01,-0.0025589,-0.002441733812516743,-0.004261424703273369
2024-10-02,-0.0001664666666666668,-0.00013369862221172357,0.0020530284874857446
2024-10-03,-0.0026086666666666667,-0.0028545782835996164,-0.0022038563316902657
2024-10-04,-0.0011034333333333332,-0.0012317205674646902,-0.0029029159531742746
2024-10-07,0.0029682333333333334,0.0033915437642415914,0.0048793193734284635
2024-10-08,-0.0015427000000000001,-0.0014366260619889716,-0.0014654995283037973
2024-10-09,0.0013377333333333336,0.0013121131475266105,0.003018233630071774
2024-10-10,-0.0030908666666666666,-0.0032057313089721333,-0.00043316698258425476
2024-10-11,0.0011306,0.0015220380669027068,0.0003044745873194678
2024-10-14,0.0004631666666666666,0.00019105583560062204,-0.0016565772020916804
2024-10-15,0.0013741,0.0012971671062442908,-0.00027550399481996227
2024-10-16,-0.0006352,-0.0005057214288467847,-0.0021979814261619906
2024-10-17,-0.0016127000000000003,-0.0017340501986222022,-0.001294506094166019
2024-10-18,0.0021886333333333333,0.002597139086666021,-0.00039625446096100186
2024-10-21,-0.0005025666666666664,-0.0006118944635427903,-7.810976097208237e-05
2024-10-22,0.0005744666666666666,0.00013883589540538536,0.0034242258288681385
2024-10-23,0.0019286,0.0022501344384531653,0.00030124945955969863
2024-10-24,0.0008634333333333334,0.0007372030084634064,0.0016297643835772552
2024-10-25,-0.0032872666666666664,-0.003042630211948858,-0.003868118247005361
2024-10-28,0.0003163,0.00040597001868959844,-0.0004445506566227082
2024-10-29,-0.006133666666666666,-0.005857746185151516,-0.007361346204224617
2024-10-30,0.002235333333333333,0.00185328253616954,0.003786524999644405
2024-10-31,0.0021269,0.002462115854651597,-0.001959878037892512
2024-11-01,-0.002316533333333333,-0.002304276734442076,-0.0028537376606091753
2024-11-04,-0.00045549999999999996,-0.0005728486566456409,-0.00014775019743748684
2024-11-05,0.0030225666666666667,0.003074195887403616,0.0007816343887978017
2024-11-06,-0.0011168,-0.0009952733288370852,-0.002744745625334062
2024-11-07,0.0031466666666666665,0.0030515442044298296,0.0023036519200286916
2024-11-08,0.002045966666666667,0.00225828836330055,0.001560161026570318
2024-11-11,-0.00015173333333333324,-0.00039399940454971807,0.0006338212496332253
2024-11-12,0.0007433666666666666,0.0007444402299826959,0.0025680430547055343
2024-11-13,0.0002779333333333331,0.0006518401622859121,-0.00012073340787756455
2024-11-14,-0.0030754666666666665,-0.0033412872436001263,-0.0016818821293108493
2024-11-15,-0.001959233333333333,-0.0014262656048195919,-0.0002237206511738198
2024-11-18,-0.0012705333333333333,-0.001500545458482953,-0.0013602047833656385
2024-11-19,-0.0021880666666666665,-0.0020037241401409667,-0.0006138881310670033
2024-11-20,0.002901666666666666,0.003236941074521488,0.003290171236635381
2024-11-21,-0.0002688333333333333,-0.0006339140804002386,-0.0018559786611928746
2024-11-22,-0.0028272666666666665,-0.003243388045504363,-0.003988158643389621
2024-11-25,-0.0028238666666666667,-0.002794191534458686,-0.0025909629516056134
2024-11-26,-0.00021956666666666662,-0.00043644400418410735,-0.0009009318145446371
2024-11-27,0.007554233333333334,0.006969750120324927,0.005538288349344913
2024-11-28,0.0015397333333333333,0.001488446177487625,0.002125080242504608
2024-11-29,0.0013001333333333336,0.0015151917144749396,-5.560733814411285e-05
2024-12-02,-0.0023144333333333334,-0.002332060873968537,-0.002712472949813931
2024-12-03,0.0007896666666666665,0.00033432177472709124,0.0007208859221936259
2024-12-04,0.0016014000000000002,0.001394227290786539,0.0017905621624793753
2024-12-05,-0.0034670999999999994,-0.003171703052149819,-0.0023175105715473707
2024-12-06,0.002587733333333333,0.0023441611799700657,0.0017996562498526652
2024-12-09,-0.0015236666666666662,-0.0018239866060348574,-0.000749727310952121
2024-12-10,0.003479666666666667,0.0037489788892930203,0.002495644150862014
2024-12-11,0.0025862666666666666,0.0024969712862499636,0.002600590437110622
2024-12-12,-0.0037942,-0.003225036568304006,-0.0017667422429037353
